district,date,t_start,r,lower,upper
Nanded,2021-02-01,181,1.0067045738548117,0.8558519249963671,1.169621378573877
Nanded,2021-02-02,182,0.8883416006766514,0.7487121618238276,1.0397328752177886
Nanded,2021-02-03,183,0.8009764450400568,0.6692137169512535,0.9444041954669837
Nanded,2021-02-04,184,0.5587097780479681,0.44926863978135817,0.6799011200834449
Nanded,2021-02-05,185,0.6048099059495579,0.48932733101739395,0.7323432660032249
Nanded,2021-02-06,186,0.5940401346671328,0.4770630071249685,0.7236507563693354
Nanded,2021-02-07,187,0.6496656143748747,0.5237221781877942,0.788975353411234
Nanded,2021-02-08,188,0.7648127349786649,0.6236133842081577,0.9202058546404289
Nanded,2021-02-09,189,0.7690941352070624,0.6236835334618466,0.9295131457489706
Nanded,2021-02-10,190,0.8304582118975892,0.6756939468709271,1.0009425443298343
Nanded,2021-02-11,191,0.8036690338283227,0.6486646330628663,0.9750305685534196
Nanded,2021-02-12,192,1.0010215217582308,0.8242380243963913,1.194724838330023
Nanded,2021-02-13,193,0.9924861270076787,0.8141556068355781,1.1882130964679998
Nanded,2021-02-14,194,1.3693779051254902,1.156961792366966,1.5994317645614495
Nanded,2021-02-15,195,1.2933420706191838,1.0872781744461173,1.517022621037506
Nanded,2021-02-16,196,1.4041358130633093,1.191786561830907,1.633637490452227
Nanded,2021-02-17,197,1.4242209868493576,1.213969635731851,1.6510166172698206
Nanded,2021-02-18,198,1.628124967873269,1.4076158741982094,1.8644444586523512
Nanded,2021-02-19,199,1.5177854453312754,1.3106799634373876,1.7398600481229416
Nanded,2021-02-20,200,1.709203926489723,1.4958811334113888,1.9365386058345881
Nanded,2021-02-21,201,1.691779838401213,1.486553567888107,1.9100828706911073
Nanded,2021-02-22,202,1.659266656498379,1.4636906660648836,1.866928370746808
Nanded,2021-02-23,203,1.9241297485752349,1.7212084504999463,2.1381950466446398
Nanded,2021-02-24,204,1.9013579327678374,1.7078944163693166,2.1050516113055577
Nanded,2021-02-25,205,1.8636500938752,1.6811924324650422,2.0553719455520545
Nanded,2021-02-26,206,1.9209604362266213,1.7446601962539086,2.1056245490723065
Nanded,2021-02-27,207,1.9214574976691694,1.753727870881317,2.09673750803721
Nanded,2021-02-28,208,1.6294020102798803,1.4829481158220355,1.782653474355767
Nanded,2021-03-01,209,1.483660055572823,1.3507338538952178,1.622735192585235
Nanded,2021-03-02,210,1.3666640994433796,1.2442199674295846,1.4947722844458056
Nanded,2021-03-03,211,1.223384188796524,1.1113565303025579,1.3407140950252285
Nanded,2021-03-04,212,1.316287786686342,1.202869770930354,1.4347423463946325
Nanded,2021-03-05,213,1.5169109213883507,1.397360013942312,1.6412987737066347
Nanded,2021-03-06,214,1.8576930451613283,1.7280335920793326,1.9919762909168772
Nanded,2021-03-07,215,1.7735554194651977,1.6508715022720046,1.9005739748911152
Nanded,2021-03-08,216,1.877655824920184,1.7566413514753072,2.0026441180508883
Nanded,2021-03-09,217,1.8299284921230126,1.7158119656736115,1.9476669451897013
Nanded,2021-03-10,218,1.6988692536132912,1.5941564959572188,1.806865625375867
Nanded,2021-03-11,219,1.7982818427027505,1.695439608278195,1.9041094243177923
Nanded,2021-03-12,220,2.4645151874866236,2.3491091253200467,2.5826496829615824
Nanded,2021-03-13,221,2.513125860132994,2.402527029373033,2.6261785324531712
Nanded,2021-03-14,222,2.4333572060441777,2.331948779293163,2.5368936890411473
Nanded,2021-03-15,223,2.5393267505394874,2.4433043864763584,2.637173898507793
Nanded,2021-03-16,224,2.406177841835003,2.319628267401622,2.494290490491587
Nanded,2021-03-17,225,2.0779588478875874,2.003593314665713,2.1536604957005383
Nanded,2021-03-18,226,2.0145996971635776,1.9464955602114087,2.083858504319209
Nanded,2021-03-19,227,2.106644264754114,2.0412571856757804,2.1730477869117424
Nanded,2021-03-20,228,2.1028197308456362,2.041292900648779,2.1652473568382633
Nanded,2021-03-21,229,2.0419030498667627,1.9848716823479267,2.0997309436788476
Nanded,2021-03-22,230,2.0631416073212003,2.0091963872336445,2.117791510172715
Nanded,2021-03-23,231,1.9219912774668384,1.8729472190305811,1.9716603649909394
Nanded,2021-03-24,232,1.8298968792446721,1.7847581125926164,1.8755915061357156
Nanded,2021-03-25,233,1.6332227059661482,1.5928290178800795,1.6741151507043728
Nanded,2021-03-26,234,1.4937978370281115,1.4569995679105745,1.5310486373287666
Nanded,2021-03-27,235,1.3413160264569615,1.3078429425304645,1.3752061873445318
Nanded,2021-03-28,236,1.2575909294594083,1.2262328047536688,1.2893394562990892
Nanded,2021-03-29,237,1.1115300470964713,1.0827993140895815,1.1406317369798589
Nanded,2021-03-30,238,1.110751173846316,1.0825659919367845,1.1392935237745843
Nanded,2021-03-31,239,1.1297645445688578,1.101687360433726,1.1581901080903414
Nanded,2021-04-01,240,1.1320287008155967,1.1041975023695378,1.1602014704729373
Nanded,2021-04-02,241,1.1480809813077133,1.1203128977583727,1.1761842671461664
Nanded,2021-04-03,242,1.1767516757850438,1.1488999804783186,1.2049322930289914
Nanded,2021-04-04,243,1.0931233426530946,1.0665559747578675,1.1200129964319654
Nanded,2021-04-05,244,1.0693363188000944,1.0433309764036829,1.0956573269872578
Nanded,2021-04-06,245,1.075317449307607,1.0494436791106092,1.1015019208204901
Nanded,2021-04-07,246,1.0824918204737628,1.0566906923931165,1.1085998250218563
Nanded,2021-04-08,247,1.1614368819109313,1.1348579187286596,1.1883192227685042
Nanded,2021-04-09,248,1.2812993867092264,1.2535580919687246,1.3093400710433956
Nanded,2021-04-10,249,1.2953364280775832,1.267731341714771,1.323234708648947
Nanded,2021-04-11,250,1.331704824643672,1.3041413430459028,1.3595525468997733
Nanded,2021-04-12,251,1.3242278696731884,1.2972393869299381,1.351490352737494
Nanded,2021-04-13,252,1.225907958500606,1.2004642768756717,1.251614752037645
Nanded,2021-04-14,253,1.1033558239024834,1.0796953763654067,1.1272691541065236
Nanded,2021-04-15,254,1.03551470844056,1.0129532663661713,1.0583211928612586
Nanded,2021-04-16,255,0.9599499863841344,0.9384471227558472,0.9816930325027461
Nanded,2021-04-17,256,0.9047609389546873,0.8839902882776491,0.9257694298850602
Nanded,2021-04-18,257,0.886675078176868,0.8661143400522107,0.9074736549751583
Nanded,2021-04-19,258,0.8755209597757655,0.8550098951139491,0.8962717595148785
Nanded,2021-04-20,259,0.8832678763977818,0.8625335664790086,0.904245025514124
Nanded,2021-04-21,260,0.8437552646272719,0.8233352441528816,0.864421938315259
Nanded,2021-04-22,261,0.8550329611211678,0.8342986192390786,0.8760182599170215
Nanded,2021-04-23,262,0.8014795388002602,0.7812069523633562,0.8220081935439575
Nanded,2021-04-24,263,0.8180628620966216,0.7973534568393171,0.8390340755081908
Nanded,2021-04-25,264,0.7704152436060184,0.7500622125692151,0.7910369386354772
Nanded,2021-04-26,265,0.7783099976656548,0.7575674263671316,0.7993288172950314
Nanded,2021-04-27,266,0.7095085603639478,0.6893996032657181,0.729902566399924
Nanded,2021-04-28,267,0.7256993371002264,0.7050113461746094,0.7466823227275332
Nanded,2021-04-29,268,0.6787734022454126,0.6583747086157533,0.699478965178521
Nanded,2021-04-30,269,0.6573945677560953,0.6368965664611427,0.6782126933122972
Nanded,2021-05-01,270,0.5666033311282396,0.5471371132872671,0.5864050587835021
