district,date,t_start,r,lower,upper
Kolkata,2020-10-08,155,1.1223652640283366,1.086489012023586,1.158816127330595
Kolkata,2020-10-09,156,1.1085828926554362,1.0731803956420216,1.1445518731752167
Kolkata,2020-10-10,157,1.125166097475524,1.0897698140582288,1.161120184777869
Kolkata,2020-10-11,158,1.11210109840714,1.0771837504056152,1.147567617462104
Kolkata,2020-10-12,159,1.0825052168992169,1.048335460560872,1.1172153045008588
Kolkata,2020-10-13,160,1.0557945662689063,1.0223055919198516,1.0898157278418106
Kolkata,2020-10-14,161,1.0487930841927955,1.0156223684420165,1.0824893811905592
Kolkata,2020-10-15,162,1.0389752331609814,1.0061193427099697,1.0723516471413097
Kolkata,2020-10-16,163,1.037398969692153,1.0046957285031297,1.0706186665531146
Kolkata,2020-10-17,164,1.048826268621362,1.0160478370913475,1.0821178098807034
Kolkata,2020-10-18,165,1.0653715120418636,1.032432751086664,1.098820281298039
Kolkata,2020-10-19,166,1.0620796818190403,1.0293042761591644,1.095361599907165
Kolkata,2020-10-20,167,1.0601384437844976,1.0275246233612396,1.0932546886161525
Kolkata,2020-10-21,168,1.077028104124388,1.0442905110497946,1.1102639108366226
Kolkata,2020-10-22,169,1.0910826200164492,1.0582736576290717,1.1243854435056901
Kolkata,2020-10-23,170,1.101455761905492,1.068656085619164,1.1347442992449093
Kolkata,2020-10-24,171,1.1104441681265593,1.077702596888633,1.1436688551611174
Kolkata,2020-10-25,172,1.1211940090064867,1.0885095996130039,1.1543551524346032
Kolkata,2020-10-26,173,1.1081077705011364,1.0758515275499154,1.1408338123074226
Kolkata,2020-10-27,174,1.093459541160568,1.0616649979732982,1.1257166376257435
Kolkata,2020-10-28,175,1.0760913883015637,1.0447845040305133,1.1078539876354518
Kolkata,2020-10-29,176,1.061530984239565,1.030644280436283,1.0928673374286246
Kolkata,2020-10-30,177,1.0423708865393881,1.0119401778318273,1.0732461106311446
Kolkata,2020-10-31,178,1.04165206242491,1.0113739926646803,1.0723704749577159
Kolkata,2020-11-01,179,1.036214619893588,1.00612790962179,1.0667383989741093
Kolkata,2020-11-02,180,1.0275060938267797,0.9976425176490367,1.0578039358700693
Kolkata,2020-11-03,181,1.0179784866624677,0.9883359637847282,1.0480528867135226
Kolkata,2020-11-04,182,1.0166829662111647,0.9871241330358108,1.0466717787576543
Kolkata,2020-11-05,183,0.9961010800473784,0.9668936028794898,1.025737103506051
Kolkata,2020-11-06,184,0.9829420052270175,0.95396315257474,1.0123484037064856
Kolkata,2020-11-07,185,0.9755024717746353,0.9466408071078718,1.004791488277517
Kolkata,2020-11-08,186,0.9623454263368462,0.9336615503291731,0.991457223900815
Kolkata,2020-11-09,187,0.9576046368266039,0.9289517044433032,0.9866867069522507
Kolkata,2020-11-10,188,0.9649776724180439,0.9361514661939877,0.9942348929987717
Kolkata,2020-11-11,189,0.968384965222139,0.9394332515997212,0.9977699301862148
Kolkata,2020-11-12,190,0.9769551901865665,0.9478018715847396,1.0065439489415111
Kolkata,2020-11-13,191,0.987440227597855,0.9580630737782372,1.0172548188298158
Kolkata,2020-11-14,192,0.9852644448412193,0.9558666021776092,1.0151013278863457
Kolkata,2020-11-15,193,0.9516637240778373,0.9227367354287889,0.9810309350794578
Kolkata,2020-11-16,194,0.9287562810272787,0.9001380503142808,0.9578161073052538
Kolkata,2020-11-17,195,0.9071505784261128,0.8787889620463457,0.9359563376691802
Kolkata,2020-11-18,196,0.9234468891503541,0.8947044682276214,0.952637378375625
Kolkata,2020-11-19,197,0.9447208916932119,0.9154866939174082,0.9744081420672086
Kolkata,2020-11-20,198,0.995241122815535,0.9650698637978167,1.025870302208254
Kolkata,2020-11-21,199,1.0428154111429604,1.0118015965092675,1.0742908705932772
Kolkata,2020-11-22,200,1.076954120319305,1.0453865596259373,1.1089846967252006
Kolkata,2020-11-23,201,1.06732153621928,1.0359407362196285,1.0991640398642892
Kolkata,2020-11-24,202,1.0561383179028123,1.0250333954033586,1.0877016767133867
Kolkata,2020-11-25,203,1.047555217992991,1.0167030811873945,1.0788620654569279
Kolkata,2020-11-26,204,1.0382822910274943,1.007685853536856,1.069329931042833
Kolkata,2020-11-27,205,1.0344625104078806,1.0040271095955942,1.0653460146263265
Kolkata,2020-11-28,206,1.038450905057616,1.0080461763259632,1.069301084791382
Kolkata,2020-11-29,207,1.0232702265256348,0.993170950337381,1.0538125552736948
Kolkata,2020-11-30,208,0.9845880013211453,0.9551415115648981,1.0144753039215006
Kolkata,2020-12-01,209,0.9633114083287976,0.9342340004952798,0.9928282033211534
Kolkata,2020-12-02,210,0.9514885499398158,0.9225878888648654,0.9808287083940683
Kolkata,2020-12-03,211,0.9276540975014775,0.8990733878001804,0.9566757680318281
Kolkata,2020-12-04,212,0.9256362815761073,0.897003439664703,0.95471268694717
Kolkata,2020-12-05,213,0.9457668736223563,0.916700398651213,0.9752806743324338
Kolkata,2020-12-06,214,0.9572425643400579,0.9278634105075709,0.9870732315569396
Kolkata,2020-12-07,215,0.9055913475047633,0.8769045387253457,0.934733420158392
Kolkata,2020-12-08,216,0.8975793832314681,0.8689037524534223,0.9267140466488021
Kolkata,2020-12-09,217,0.8978316481610602,0.8689891724430138,0.9271384248302365
Kolkata,2020-12-10,218,0.8687564702994989,0.8401987317042819,0.8977847998730115
Kolkata,2020-12-11,219,0.8468037185322136,0.8184021567330885,0.8756829667261995
Kolkata,2020-12-12,220,0.8797587710441637,0.8505479646391629,0.9094558620262041
