district,date,t_start,r,lower,upper
Mumbai,2020-11-05,188,0.7369295600311075,0.7147700152141965,0.759422664230082
Mumbai,2020-11-06,189,0.745055486143977,0.7223369243655882,0.7681208992489087
Mumbai,2020-11-07,190,0.7505379331599455,0.7272805341915668,0.7741562670017772
Mumbai,2020-11-08,191,0.9294651954681918,0.903049794648544,0.956256084533879
Mumbai,2020-11-09,192,0.8837203197263452,0.8575169598426761,0.9103125317905919
Mumbai,2020-11-10,193,0.8399838313330303,0.8141492021716232,0.8662163493917157
Mumbai,2020-11-11,194,0.9169095413296217,0.8896307330721911,0.9445945418059855
Mumbai,2020-11-12,195,0.9979631251194746,0.9691992599316498,1.027141737475705
Mumbai,2020-11-13,196,0.8582344095210023,0.8313814674385623,0.8855081976368119
Mumbai,2020-11-14,197,0.8952064000732384,0.8676425456969078,0.9231952580052519
Mumbai,2020-11-15,198,0.9181955928264939,0.8900703849089745,0.9467521778005435
Mumbai,2020-11-16,199,0.779483398495159,0.7533936113651235,0.8060110707076048
Mumbai,2020-11-17,200,0.7179132140237073,0.6926790946114167,0.7435924775318979
Mumbai,2020-11-18,201,0.7542063383697003,0.7279925128452817,0.7808773365747524
Mumbai,2020-11-19,202,0.8303843484531843,0.8023884446436786,0.8588536100465797
Mumbai,2020-11-20,203,0.9771921250735481,0.9462737956867979,1.0086005433000809
Mumbai,2020-11-21,204,1.185238987897117,1.1507106488958703,1.2202706151734168
Mumbai,2020-11-22,205,1.3555560748176714,1.3184422670211149,1.3931778551795875
Mumbai,2020-11-23,206,1.3175441071291902,1.2812167711848217,1.3543722046189919
Mumbai,2020-11-24,207,1.2787916512574964,1.2435853707307658,1.3144825062393877
Mumbai,2020-11-25,208,1.2596626328852791,1.2253657910615146,1.2944262495074226
Mumbai,2020-11-26,209,1.2273342967901122,1.194091577648276,1.2610270573983413
Mumbai,2020-11-27,210,1.1717201856086001,1.1397960380609842,1.204079115756549
Mumbai,2020-11-28,211,1.194626248761263,1.162879972810728,1.2267940890216746
Mumbai,2020-11-29,212,1.163098934062317,1.1321933316577875,1.1944148988515109
Mumbai,2020-11-30,213,1.0283058162409664,0.9996286699721951,1.0573828592454844
Mumbai,2020-12-01,214,0.9195700629085456,0.8927423495491915,0.946789394707173
Mumbai,2020-12-03,215,0.8711329615933262,0.8451435525017774,0.8975104620267212
Mumbai,2020-12-04,216,0.8227692282714144,0.7974734662482315,0.8484544327193272
Mumbai,2020-12-05,217,0.7956090516248966,0.7705769606643725,0.8210356709978733
Mumbai,2020-12-06,218,0.8420391478846068,0.816015080475383,0.8684660058862421
Mumbai,2020-12-07,219,0.8241023781767483,0.7980380704042754,0.8505796680350997
Mumbai,2020-12-08,220,0.7792101523941551,0.7535595807535918,0.8052840196858289
Mumbai,2020-12-09,221,0.7778652457643949,0.7518982494514428,0.8042668979634476
Mumbai,2020-12-10,222,0.8111969285410083,0.7842742775170857,0.8385675745787573
Mumbai,2020-12-11,223,0.8049081461454544,0.7776693738736362,0.8326092316344309
Mumbai,2020-12-12,224,0.8637324104764368,0.8350827306349594,0.8928585431785546
Mumbai,2020-12-13,225,0.8941053949862854,0.8645377693595038,0.9241632301231725
Mumbai,2020-12-14,226,0.8520855665640555,0.8228881293957316,0.8817848926033879
Mumbai,2020-12-15,227,0.7946125264752879,0.7661415695129142,0.8235956312271082
Mumbai,2020-12-17,228,0.7938876379836741,0.7651108315216274,0.82318824394229
Mumbai,2020-12-18,229,0.8049347423942536,0.7755642695068012,0.8348434270406307
Mumbai,2020-12-19,230,0.8363978440817775,0.8060171537693259,0.8673326979145299
Mumbai,2020-12-20,231,0.8935777576565086,0.8617162656481961,0.9260095557936892
Mumbai,2020-12-21,232,0.8985365514824237,0.8661834321539253,0.9314745715027343
Mumbai,2020-12-22,233,0.8906137649286292,0.8580828855466912,0.9237414083638874
Mumbai,2020-12-23,234,0.9393388049681607,0.9056311243809777,0.9736537727062397
Mumbai,2020-12-24,235,0.9578240982221186,0.92351683812083,0.9927482802747933
Mumbai,2020-12-25,236,0.9723919845668738,0.9376214618892293,1.007786689884201
Mumbai,2020-12-26,237,1.0047814309536134,0.9692851536687244,1.0409071123764462
Mumbai,2020-12-27,238,1.0351519064790586,0.9990240179993988,1.0719125309522928
Mumbai,2020-12-28,239,0.9736989076125562,0.9386454256196665,1.009385999362822
Mumbai,2020-12-29,240,0.9375099635679666,0.9031333520262105,0.9725196892307911
Mumbai,2020-12-30,241,0.9794163394601991,0.9442288209434097,1.015238571794685
Mumbai,2020-12-31,242,1.0445827028398804,1.008137324501041,1.0816661699475623
Mumbai,2021-01-01,243,1.0652880813573384,1.0284311627454248,1.102784801957006
Mumbai,2021-01-02,244,1.0744293326564658,1.0374646671179972,1.1120320082025816
Mumbai,2021-01-03,245,1.082042409877113,1.045067741546557,1.1196508672382666
Mumbai,2021-01-05,246,1.014414106487961,0.9787813124886185,1.0506750683317057
Mumbai,2021-01-06,247,1.0321250028129647,0.9963366403822426,1.0685360135520152
Mumbai,2021-01-07,248,1.0376672818473853,1.0018782926012613,1.0740755573889542
Mumbai,2021-01-08,249,1.052431703405005,1.0164743788108892,1.0890052824814849
Mumbai,2021-01-09,250,1.0515445356262627,1.015699812201425,1.0880021522588048
Mumbai,2021-01-10,251,1.0826475072200183,1.0463893013528702,1.11951462690943
Mumbai,2021-01-11,252,0.9592744810679794,0.925291041069946,0.9938622163223818
Mumbai,2021-01-12,253,0.8916608566548884,0.859023027283781,0.9248986985507291
Mumbai,2021-01-13,254,0.8996184335077145,0.866810346690175,0.9330274051204146
Mumbai,2021-01-14,255,0.911502864401543,0.8783250540924741,0.9452871452496908
Mumbai,2021-01-15,256,0.8956398994326269,0.8625581653987715,0.9293354438097997
Mumbai,2021-01-16,257,0.9521744847133846,0.9178373972088752,0.9871333112790617
Mumbai,2021-01-17,258,0.9837924006957197,0.9486613820557347,1.019553212658304
Mumbai,2021-01-18,259,0.8987342762244982,0.8650206909225143,0.9330833344369313
Mumbai,2021-01-19,260,0.8599029010923845,0.8268158259421772,0.8936300049643338
Mumbai,2021-01-20,261,0.8454220454822192,0.8124200519280328,0.879071871304003
Mumbai,2021-01-21,262,0.844804117812466,0.8115317437991564,0.878735581616461
Mumbai,2021-01-22,263,0.8451810594103589,0.8115632115726716,0.8794715892131124
Mumbai,2021-01-23,264,0.878407867852087,0.8437554544805541,0.9137478530190187
Mumbai,2021-01-24,265,0.8999992826452158,0.8645386003338645,0.9361626951292086
Mumbai,2021-01-25,266,0.8596964222119787,0.8247138152651192,0.8953954728308712
Mumbai,2021-01-26,267,0.8038621831577685,0.7697484885891256,0.8387051442092445
Mumbai,2021-01-27,268,0.8017658542568201,0.7673474960746705,0.8369286909849359
Mumbai,2021-01-28,269,0.8059415169602736,0.7709947906621865,0.8416519475271661
Mumbai,2021-01-29,270,0.8349580105079016,0.79888668378213,0.8718146447779618
Mumbai,2021-01-30,271,0.8932378227102965,0.8553939721294561,0.9318893141405662
Mumbai,2021-01-31,272,0.9775367629255693,0.9374346693950989,1.0184669844011132
Mumbai,2021-02-01,273,0.9478836741452927,0.9080431646714356,0.9885675471553214
Mumbai,2021-02-02,274,0.9310949776812555,0.8914028197906664,0.9716395847687171
Mumbai,2021-02-03,275,0.944351283649526,0.9041899043434514,0.9853730902345824
Mumbai,2021-02-04,276,0.9690114076761345,0.9281306152506018,1.0107608898967342
Mumbai,2021-02-05,277,0.9456696983774355,0.9051229263285072,0.987092423813656
Mumbai,2021-02-06,278,0.9921476567877062,0.9504660519963567,1.0347111797951623
Mumbai,2021-02-07,279,1.0518939043654392,1.0088270970319229,1.095848259575325
Mumbai,2021-02-08,280,1.0049766427799416,0.962844002682264,1.047998847920736
Mumbai,2021-02-09,281,0.9616739619865442,0.9205106112662789,1.003725051888173
Mumbai,2021-02-10,282,1.0282742243665095,0.985702668137373,1.0717331619603059
Mumbai,2021-02-12,283,1.1166192794078256,1.07220472869138,1.161922550526532
Mumbai,2021-02-13,284,1.1507536212054355,1.1057333819799435,1.1966596042977309
Mumbai,2021-02-14,285,1.251432854958217,1.204729854069879,1.2990115609236323
Mumbai,2021-02-15,286,1.2814466262540112,1.2346236321713084,1.3291288734661262
Mumbai,2021-02-16,287,1.203075020928011,1.1583482341626732,1.2486371933288871
Mumbai,2021-02-17,288,1.2173105011655059,1.1730247048920328,1.2624053852492094
Mumbai,2021-02-18,289,1.2676711564124756,1.2231278998687307,1.3129999217690045
Mumbai,2021-02-19,290,1.3014890254138902,1.2570224218413468,1.3467177197169424
Mumbai,2021-02-20,291,1.4149272706968383,1.3693248814513959,1.461266195278017
Mumbai,2021-02-21,292,1.5314114012840352,1.4848848135999935,1.5786457007840333
Mumbai,2021-02-22,293,1.4701353329360922,1.4256851066523601,1.5152583878319017
Mumbai,2021-02-23,294,1.354222980433358,1.3128131130708263,1.3962668732443628
Mumbai,2021-02-24,295,1.3876327894638112,1.3468851428164663,1.4289791964524756
Mumbai,2021-02-25,296,1.393140159775503,1.3533315863330775,1.433517726896882
Mumbai,2021-02-26,297,1.357292874142412,1.3189733436651432,1.3961534586954634
Mumbai,2021-02-27,298,1.3526716556952352,1.3153534688233242,1.390504574760735
Mumbai,2021-02-28,299,1.3953249825519154,1.3583068906492946,1.4328338165698016
Mumbai,2021-03-01,300,1.2535377001631556,1.2192809332137162,1.2882624509884877
Mumbai,2021-03-02,301,1.126597803803329,1.0948773749205782,1.1587648816454907
Mumbai,2021-03-03,302,1.1058933477189716,1.0750304302758271,1.1371869537523387
Mumbai,2021-03-04,303,1.1047458474413059,1.074276678760759,1.1356351519068733
Mumbai,2021-03-05,304,1.1109051240976535,1.0806349710472622,1.1415875742606785
Mumbai,2021-03-06,305,1.1639700243338889,1.1332340091117377,1.1951115731410924
Mumbai,2021-03-07,306,1.2520225645416194,1.2204069044291614,1.2840368941851565
Mumbai,2021-03-08,307,1.2026570240788597,1.172012843143431,1.233691169449875
Mumbai,2021-03-09,308,1.1511158527380327,1.1215527514859027,1.1810581780355522
Mumbai,2021-03-10,309,1.1920190663081967,1.1623273947396986,1.222079997431167
Mumbai,2021-03-11,310,1.2248779131366494,1.195133666372502,1.2549826738087064
Mumbai,2021-03-12,311,1.2467702251134505,1.2171415518532125,1.276750243048785
Mumbai,2021-03-13,312,1.33649053798541,1.3062457245774448,1.3670766885029881
Mumbai,2021-03-14,313,1.4585361471422167,1.4274512426288473,1.4899512249180125
Mumbai,2021-03-15,314,1.4271927196718868,1.3970855646310472,1.4576163716460449
Mumbai,2021-03-16,315,1.420905926733291,1.3916271535908522,1.4504852703772126
Mumbai,2021-03-17,316,1.4566639984557275,1.4277960521753665,1.4858168540486822
Mumbai,2021-03-18,317,1.545853271217213,1.516905262658078,1.5750710945318778
Mumbai,2021-03-19,318,1.605800175076303,1.5771403156878077,1.6347145193988373
Mumbai,2021-03-20,319,1.6631486020054358,1.6349193967863114,1.6916160839636614
Mumbai,2021-03-21,320,1.763720247532112,1.73568034431278,1.791981717811955
Mumbai,2021-03-22,321,1.7237057926311266,1.6970695023714961,1.7505466188036112
Mumbai,2021-03-23,322,1.643859044442111,1.6189468891684227,1.6689587762694762
Mumbai,2021-03-24,323,1.7027517843061317,1.6784512742177589,1.7272245242286839
Mumbai,2021-03-25,324,1.7797552362992068,1.7559059813156723,1.8037631374360115
Mumbai,2021-03-26,325,1.767603161910193,1.7448257911311793,1.7905261963508692
Mumbai,2021-03-27,326,1.8168470067958757,1.7947676957936007,1.8390594314859459
Mumbai,2021-03-28,327,1.8760378338283048,1.8546079914557414,1.8975890733714669
Mumbai,2021-03-29,328,1.7447099340547976,1.7250136735573547,1.764516456991684
Mumbai,2021-03-30,329,1.5428647761778114,1.525227222223264,1.560602321600724
Mumbai,2021-03-31,330,1.4070892274203162,1.3909718946639047,1.4232981155236513
Mumbai,2021-04-01,331,1.4221910502704007,1.4065602791290994,1.4379069982666592
Mumbai,2021-04-02,332,1.424708519019041,1.4095249644195715,1.4399722908328099
Mumbai,2021-04-03,333,1.4755237033401902,1.4604988824181278,1.4906243499845715
Mumbai,2021-04-04,334,1.6386603608080137,1.6232631367105559,1.6541292603188849
Mumbai,2021-04-05,335,1.6991478313576576,1.683947330020766,1.7144156864420588
